cell_id,method,safe_length,true_risky_success_prob,risky_samples,observed_successes,classification,policy_regret
cell_0275,hoeffding_ucb_delta_0_2,4,0.5,16,12,prior_dependent,0.2061
cell_0276,raw_trl,4,0.5,16,13,prior_dependent,0.2061
cell_0276,trl_log,4,0.5,16,13,prior_dependent,0.2061
cell_0276,empirical_transition_dp,4,0.5,16,13,prior_dependent,0.2061
cell_0276,empirical_risky_value,4,0.5,16,13,prior_dependent,0.2061
cell_0276,posterior_mean_beta_1_1,4,0.5,16,13,prior_dependent,0.2061
cell_0276,posterior_lower_q10_beta_1_1,4,0.5,16,13,prior_dependent,0.0
cell_0276,posterior_upper_q90_beta_1_1,4,0.5,16,13,prior_dependent,0.2061
cell_0276,hoeffding_lcb_delta_0_2,4,0.5,16,13,prior_dependent,0.0
cell_0276,hoeffding_ucb_delta_0_2,4,0.5,16,13,prior_dependent,0.2061
cell_0277,raw_trl,4,0.5,16,14,prior_dependent,0.2061
cell_0277,trl_log,4,0.5,16,14,prior_dependent,0.2061
cell_0277,empirical_transition_dp,4,0.5,16,14,prior_dependent,0.2061
cell_0277,empirical_risky_value,4,0.5,16,14,prior_dependent,0.2061
cell_0277,posterior_mean_beta_1_1,4,0.5,16,14,prior_dependent,0.2061
cell_0277,posterior_lower_q10_beta_1_1,4,0.5,16,14,prior_dependent,0.0
cell_0277,posterior_upper_q90_beta_1_1,4,0.5,16,14,prior_dependent,0.2061
cell_0277,hoeffding_lcb_delta_0_2,4,0.5,16,14,prior_dependent,0.0
cell_0277,hoeffding_ucb_delta_0_2,4,0.5,16,14,prior_dependent,0.2061
cell_0278,raw_trl,4,0.5,16,15,ambiguous,0.2061
cell_0278,trl_log,4,0.5,16,15,ambiguous,0.2061
cell_0278,empirical_transition_dp,4,0.5,16,15,ambiguous,0.2061
cell_0278,empirical_risky_value,4,0.5,16,15,ambiguous,0.2061
cell_0278,posterior_mean_beta_1_1,4,0.5,16,15,ambiguous,0.2061
cell_0278,posterior_lower_q10_beta_1_1,4,0.5,16,15,ambiguous,0.2061
cell_0278,posterior_upper_q90_beta_1_1,4,0.5,16,15,ambiguous,0.2061
cell_0278,hoeffding_lcb_delta_0_2,4,0.5,16,15,ambiguous,0.0
cell_0278,hoeffding_ucb_delta_0_2,4,0.5,16,15,ambiguous,0.2061
cell_0279,raw_trl,4,0.5,16,16,lucky_only,0.2061
cell_0279,trl_log,4,0.5,16,16,lucky_only,0.2061
cell_0279,empirical_transition_dp,4,0.5,16,16,lucky_only,0.2061
cell_0279,empirical_risky_value,4,0.5,16,16,lucky_only,0.2061
cell_0279,posterior_mean_beta_1_1,4,0.5,16,16,lucky_only,0.2061
cell_0279,posterior_lower_q10_beta_1_1,4,0.5,16,16,lucky_only,0.2061
cell_0279,posterior_upper_q90_beta_1_1,4,0.5,16,16,lucky_only,0.2061
cell_0279,hoeffding_lcb_delta_0_2,4,0.5,16,16,lucky_only,0.2061
cell_0279,hoeffding_ucb_delta_0_2,4,0.5,16,16,lucky_only,0.2061
cell_0280,raw_trl,2,0.75,4,0,no_success,0.0
cell_0280,trl_log,2,0.75,4,0,no_success,0.0
cell_0280,empirical_transition_dp,2,0.75,4,0,no_success,0.0
cell_0280,empirical_risky_value,2,0.75,4,0,no_success,0.0
cell_0280,posterior_mean_beta_1_1,2,0.75,4,0,no_success,0.0
cell_0280,posterior_lower_q10_beta_1_1,2,0.75,4,0,no_success,0.0
cell_0280,posterior_upper_q90_beta_1_1,2,0.75,4,0,no_success,0.0
cell_0280,hoeffding_lcb_delta_0_2,2,0.75,4,0,no_success,0.0
cell_0280,hoeffding_ucb_delta_0_2,2,0.75,4,0,no_success,0.0
cell_0281,raw_trl,2,0.75,4,1,identifiable,0.135
cell_0281,trl_log,2,0.75,4,1,identifiable,0.0
cell_0281,empirical_transition_dp,2,0.75,4,1,identifiable,0.0
cell_0281,empirical_risky_value,2,0.75,4,1,identifiable,0.0
cell_0281,posterior_mean_beta_1_1,2,0.75,4,1,identifiable,0.0
cell_0281,posterior_lower_q10_beta_1_1,2,0.75,4,1,identifiable,0.0
cell_0281,posterior_upper_q90_beta_1_1,2,0.75,4,1,identifiable,0.0
cell_0281,hoeffding_lcb_delta_0_2,2,0.75,4,1,identifiable,0.0
cell_0281,hoeffding_ucb_delta_0_2,2,0.75,4,1,identifiable,0.0
cell_0282,raw_trl,2,0.75,4,2,ambiguous,0.135
cell_0282,trl_log,2,0.75,4,2,ambiguous,0.0
cell_0282,empirical_transition_dp,2,0.75,4,2,ambiguous,0.0
cell_0282,empirical_risky_value,2,0.75,4,2,ambiguous,0.0
cell_0282,posterior_mean_beta_1_1,2,0.75,4,2,ambiguous,0.0
cell_0282,posterior_lower_q10_beta_1_1,2,0.75,4,2,ambiguous,0.0
cell_0282,posterior_upper_q90_beta_1_1,2,0.75,4,2,ambiguous,0.0
cell_0282,hoeffding_lcb_delta_0_2,2,0.75,4,2,ambiguous,0.0
cell_0282,hoeffding_ucb_delta_0_2,2,0.75,4,2,ambiguous,0.135
cell_0283,raw_trl,2,0.75,4,3,ambiguous,0.135
cell_0283,trl_log,2,0.75,4,3,ambiguous,0.0
cell_0283,empirical_transition_dp,2,0.75,4,3,ambiguous,0.0
cell_0283,empirical_risky_value,2,0.75,4,3,ambiguous,0.0
cell_0283,posterior_mean_beta_1_1,2,0.75,4,3,ambiguous,0.0
cell_0283,posterior_lower_q10_beta_1_1,2,0.75,4,3,ambiguous,0.0
cell_0283,posterior_upper_q90_beta_1_1,2,0.75,4,3,ambiguous,0.0
cell_0283,hoeffding_lcb_delta_0_2,2,0.75,4,3,ambiguous,0.0
cell_0283,hoeffding_ucb_delta_0_2,2,0.75,4,3,ambiguous,0.135
cell_0284,raw_trl,2,0.75,4,4,lucky_only,0.135
cell_0284,trl_log,2,0.75,4,4,lucky_only,0.135
cell_0284,empirical_transition_dp,2,0.75,4,4,lucky_only,0.135
cell_0284,empirical_risky_value,2,0.75,4,4,lucky_only,0.135
cell_0284,posterior_mean_beta_1_1,2,0.75,4,4,lucky_only,0.0
cell_0284,posterior_lower_q10_beta_1_1,2,0.75,4,4,lucky_only,0.0
cell_0284,posterior_upper_q90_beta_1_1,2,0.75,4,4,lucky_only,0.135
cell_0284,hoeffding_lcb_delta_0_2,2,0.75,4,4,lucky_only,0.0
cell_0284,hoeffding_ucb_delta_0_2,2,0.75,4,4,lucky_only,0.135
cell_0285,raw_trl,2,0.75,8,0,no_success,0.0
cell_0285,trl_log,2,0.75,8,0,no_success,0.0
cell_0285,empirical_transition_dp,2,0.75,8,0,no_success,0.0
cell_0285,empirical_risky_value,2,0.75,8,0,no_success,0.0
cell_0285,posterior_mean_beta_1_1,2,0.75,8,0,no_success,0.0
cell_0285,posterior_lower_q10_beta_1_1,2,0.75,8,0,no_success,0.0
cell_0285,posterior_upper_q90_beta_1_1,2,0.75,8,0,no_success,0.0
cell_0285,hoeffding_lcb_delta_0_2,2,0.75,8,0,no_success,0.0
cell_0285,hoeffding_ucb_delta_0_2,2,0.75,8,0,no_success,0.0
cell_0286,raw_trl,2,0.75,8,1,identifiable,0.135
cell_0286,trl_log,2,0.75,8,1,identifiable,0.0
cell_0286,empirical_transition_dp,2,0.75,8,1,identifiable,0.0
cell_0286,empirical_risky_value,2,0.75,8,1,identifiable,0.0
cell_0286,posterior_mean_beta_1_1,2,0.75,8,1,identifiable,0.0
cell_0286,posterior_lower_q10_beta_1_1,2,0.75,8,1,identifiable,0.0
cell_0286,posterior_upper_q90_beta_1_1,2,0.75,8,1,identifiable,0.0
cell_0286,hoeffding_lcb_delta_0_2,2,0.75,8,1,identifiable,0.0
cell_0286,hoeffding_ucb_delta_0_2,2,0.75,8,1,identifiable,0.0
cell_0287,raw_trl,2,0.75,8,2,identifiable,0.135
cell_0287,trl_log,2,0.75,8,2,identifiable,0.0
cell_0287,empirical_transition_dp,2,0.75,8,2,identifiable,0.0
cell_0287,empirical_risky_value,2,0.75,8,2,identifiable,0.0
cell_0287,posterior_mean_beta_1_1,2,0.75,8,2,identifiable,0.0
cell_0287,posterior_lower_q10_beta_1_1,2,0.75,8,2,identifiable,0.0
cell_0287,posterior_upper_q90_beta_1_1,2,0.75,8,2,identifiable,0.0
cell_0287,hoeffding_lcb_delta_0_2,2,0.75,8,2,identifiable,0.0
cell_0287,hoeffding_ucb_delta_0_2,2,0.75,8,2,identifiable,0.0
cell_0288,raw_trl,2,0.75,8,3,identifiable,0.135
cell_0288,trl_log,2,0.75,8,3,identifiable,0.0
cell_0288,empirical_transition_dp,2,0.75,8,3,identifiable,0.0
cell_0288,empirical_risky_value,2,0.75,8,3,identifiable,0.0
cell_0288,posterior_mean_beta_1_1,2,0.75,8,3,identifiable,0.0
cell_0288,posterior_lower_q10_beta_1_1,2,0.75,8,3,identifiable,0.0
cell_0288,posterior_upper_q90_beta_1_1,2,0.75,8,3,identifiable,0.0
cell_0288,hoeffding_lcb_delta_0_2,2,0.75,8,3,identifiable,0.0
cell_0288,hoeffding_ucb_delta_0_2,2,0.75,8,3,identifiable,0.0
cell_0289,raw_trl,2,0.75,8,4,identifiable,0.135
cell_0289,trl_log,2,0.75,8,4,identifiable,0.0
cell_0289,empirical_transition_dp,2,0.75,8,4,identifiable,0.0
cell_0289,empirical_risky_value,2,0.75,8,4,identifiable,0.0
cell_0289,posterior_mean_beta_1_1,2,0.75,8,4,identifiable,0.0
cell_0289,posterior_lower_q10_beta_1_1,2,0.75,8,4,identifiable,0.0
cell_0289,posterior_upper_q90_beta_1_1,2,0.75,8,4,identifiable,0.0
cell_0289,hoeffding_lcb_delta_0_2,2,0.75,8,4,identifiable,0.0
cell_0289,hoeffding_ucb_delta_0_2,2,0.75,8,4,identifiable,0.0
cell_0290,raw_trl,2,0.75,8,5,ambiguous,0.135
cell_0290,trl_log,2,0.75,8,5,ambiguous,0.0
cell_0290,empirical_transition_dp,2,0.75,8,5,ambiguous,0.0
cell_0290,empirical_risky_value,2,0.75,8,5,ambiguous,0.0
cell_0290,posterior_mean_beta_1_1,2,0.75,8,5,ambiguous,0.0
cell_0290,posterior_lower_q10_beta_1_1,2,0.75,8,5,ambiguous,0.0
cell_0290,posterior_upper_q90_beta_1_1,2,0.75,8,5,ambiguous,0.0
cell_0290,hoeffding_lcb_delta_0_2,2,0.75,8,5,ambiguous,0.0
cell_0290,hoeffding_ucb_delta_0_2,2,0.75,8,5,ambiguous,0.135
cell_0291,raw_trl,2,0.75,8,6,ambiguous,0.135
cell_0291,trl_log,2,0.75,8,6,ambiguous,0.0
cell_0291,empirical_transition_dp,2,0.75,8,6,ambiguous,0.0
cell_0291,empirical_risky_value,2,0.75,8,6,ambiguous,0.0
cell_0291,posterior_mean_beta_1_1,2,0.75,8,6,ambiguous,0.0
cell_0291,posterior_lower_q10_beta_1_1,2,0.75,8,6,ambiguous,0.0
cell_0291,posterior_upper_q90_beta_1_1,2,0.75,8,6,ambiguous,0.0
cell_0291,hoeffding_lcb_delta_0_2,2,0.75,8,6,ambiguous,0.0
cell_0291,hoeffding_ucb_delta_0_2,2,0.75,8,6,ambiguous,0.135
cell_0292,raw_trl,2,0.75,8,7,prior_dependent,0.135
cell_0292,trl_log,2,0.75,8,7,prior_dependent,0.0
cell_0292,empirical_transition_dp,2,0.75,8,7,prior_dependent,0.0
cell_0292,empirical_risky_value,2,0.75,8,7,prior_dependent,0.0
cell_0292,posterior_mean_beta_1_1,2,0.75,8,7,prior_dependent,0.0
cell_0292,posterior_lower_q10_beta_1_1,2,0.75,8,7,prior_dependent,0.0
cell_0292,posterior_upper_q90_beta_1_1,2,0.75,8,7,prior_dependent,0.135
cell_0292,hoeffding_lcb_delta_0_2,2,0.75,8,7,prior_dependent,0.0
cell_0292,hoeffding_ucb_delta_0_2,2,0.75,8,7,prior_dependent,0.135
cell_0293,raw_trl,2,0.75,8,8,lucky_only,0.135
cell_0293,trl_log,2,0.75,8,8,lucky_only,0.135
cell_0293,empirical_transition_dp,2,0.75,8,8,lucky_only,0.135
cell_0293,empirical_risky_value,2,0.75,8,8,lucky_only,0.135
cell_0293,posterior_mean_beta_1_1,2,0.75,8,8,lucky_only,0.0
cell_0293,posterior_lower_q10_beta_1_1,2,0.75,8,8,lucky_only,0.0
cell_0293,posterior_upper_q90_beta_1_1,2,0.75,8,8,lucky_only,0.135
cell_0293,hoeffding_lcb_delta_0_2,2,0.75,8,8,lucky_only,0.0
cell_0293,hoeffding_ucb_delta_0_2,2,0.75,8,8,lucky_only,0.135
cell_0294,raw_trl,2,0.75,16,0,no_success,0.0
cell_0294,trl_log,2,0.75,16,0,no_success,0.0
cell_0294,empirical_transition_dp,2,0.75,16,0,no_success,0.0
cell_0294,empirical_risky_value,2,0.75,16,0,no_success,0.0
cell_0294,posterior_mean_beta_1_1,2,0.75,16,0,no_success,0.0
cell_0294,posterior_lower_q10_beta_1_1,2,0.75,16,0,no_success,0.0
cell_0294,posterior_upper_q90_beta_1_1,2,0.75,16,0,no_success,0.0
cell_0294,hoeffding_lcb_delta_0_2,2,0.75,16,0,no_success,0.0
cell_0294,hoeffding_ucb_delta_0_2,2,0.75,16,0,no_success,0.0
cell_0295,raw_trl,2,0.75,16,1,identifiable,0.135
cell_0295,trl_log,2,0.75,16,1,identifiable,0.0
cell_0295,empirical_transition_dp,2,0.75,16,1,identifiable,0.0
cell_0295,empirical_risky_value,2,0.75,16,1,identifiable,0.0
cell_0295,posterior_mean_beta_1_1,2,0.75,16,1,identifiable,0.0
cell_0295,posterior_lower_q10_beta_1_1,2,0.75,16,1,identifiable,0.0
cell_0295,posterior_upper_q90_beta_1_1,2,0.75,16,1,identifiable,0.0
cell_0295,hoeffding_lcb_delta_0_2,2,0.75,16,1,identifiable,0.0
cell_0295,hoeffding_ucb_delta_0_2,2,0.75,16,1,identifiable,0.0
cell_0296,raw_trl,2,0.75,16,2,identifiable,0.135
cell_0296,trl_log,2,0.75,16,2,identifiable,0.0
cell_0296,empirical_transition_dp,2,0.75,16,2,identifiable,0.0
cell_0296,empirical_risky_value,2,0.75,16,2,identifiable,0.0
cell_0296,posterior_mean_beta_1_1,2,0.75,16,2,identifiable,0.0
cell_0296,posterior_lower_q10_beta_1_1,2,0.75,16,2,identifiable,0.0
cell_0296,posterior_upper_q90_beta_1_1,2,0.75,16,2,identifiable,0.0
cell_0296,hoeffding_lcb_delta_0_2,2,0.75,16,2,identifiable,0.0
cell_0296,hoeffding_ucb_delta_0_2,2,0.75,16,2,identifiable,0.0
cell_0297,raw_trl,2,0.75,16,3,identifiable,0.135
cell_0297,trl_log,2,0.75,16,3,identifiable,0.0
cell_0297,empirical_transition_dp,2,0.75,16,3,identifiable,0.0
cell_0297,empirical_risky_value,2,0.75,16,3,identifiable,0.0
cell_0297,posterior_mean_beta_1_1,2,0.75,16,3,identifiable,0.0
cell_0297,posterior_lower_q10_beta_1_1,2,0.75,16,3,identifiable,0.0
cell_0297,posterior_upper_q90_beta_1_1,2,0.75,16,3,identifiable,0.0
cell_0297,hoeffding_lcb_delta_0_2,2,0.75,16,3,identifiable,0.0
cell_0297,hoeffding_ucb_delta_0_2,2,0.75,16,3,identifiable,0.0
cell_0298,raw_trl,2,0.75,16,4,identifiable,0.135
cell_0298,trl_log,2,0.75,16,4,identifiable,0.0
cell_0298,empirical_transition_dp,2,0.75,16,4,identifiable,0.0
cell_0298,empirical_risky_value,2,0.75,16,4,identifiable,0.0
cell_0298,posterior_mean_beta_1_1,2,0.75,16,4,identifiable,0.0
cell_0298,posterior_lower_q10_beta_1_1,2,0.75,16,4,identifiable,0.0
cell_0298,posterior_upper_q90_beta_1_1,2,0.75,16,4,identifiable,0.0
cell_0298,hoeffding_lcb_delta_0_2,2,0.75,16,4,identifiable,0.0
cell_0298,hoeffding_ucb_delta_0_2,2,0.75,16,4,identifiable,0.0
cell_0299,raw_trl,2,0.75,16,5,identifiable,0.135
cell_0299,trl_log,2,0.75,16,5,identifiable,0.0
cell_0299,empirical_transition_dp,2,0.75,16,5,identifiable,0.0
cell_0299,empirical_risky_value,2,0.75,16,5,identifiable,0.0
cell_0299,posterior_mean_beta_1_1,2,0.75,16,5,identifiable,0.0
cell_0299,posterior_lower_q10_beta_1_1,2,0.75,16,5,identifiable,0.0
cell_0299,posterior_upper_q90_beta_1_1,2,0.75,16,5,identifiable,0.0
cell_0299,hoeffding_lcb_delta_0_2,2,0.75,16,5,identifiable,0.0
cell_0299,hoeffding_ucb_delta_0_2,2,0.75,16,5,identifiable,0.0
cell_0300,raw_trl,2,0.75,16,6,identifiable,0.135
cell_0300,trl_log,2,0.75,16,6,identifiable,0.0
cell_0300,empirical_transition_dp,2,0.75,16,6,identifiable,0.0
cell_0300,empirical_risky_value,2,0.75,16,6,identifiable,0.0
cell_0300,posterior_mean_beta_1_1,2,0.75,16,6,identifiable,0.0
cell_0300,posterior_lower_q10_beta_1_1,2,0.75,16,6,identifiable,0.0
cell_0300,posterior_upper_q90_beta_1_1,2,0.75,16,6,identifiable,0.0
cell_0300,hoeffding_lcb_delta_0_2,2,0.75,16,6,identifiable,0.0
cell_0300,hoeffding_ucb_delta_0_2,2,0.75,16,6,identifiable,0.0
cell_0301,raw_trl,2,0.75,16,7,identifiable,0.135
cell_0301,trl_log,2,0.75,16,7,identifiable,0.0
cell_0301,empirical_transition_dp,2,0.75,16,7,identifiable,0.0
cell_0301,empirical_risky_value,2,0.75,16,7,identifiable,0.0
cell_0301,posterior_mean_beta_1_1,2,0.75,16,7,identifiable,0.0
cell_0301,posterior_lower_q10_beta_1_1,2,0.75,16,7,identifiable,0.0
cell_0301,posterior_upper_q90_beta_1_1,2,0.75,16,7,identifiable,0.0
cell_0301,hoeffding_lcb_delta_0_2,2,0.75,16,7,identifiable,0.0
cell_0301,hoeffding_ucb_delta_0_2,2,0.75,16,7,identifiable,0.0
cell_0302,raw_trl,2,0.75,16,8,identifiable,0.135
cell_0302,trl_log,2,0.75,16,8,identifiable,0.0
cell_0302,empirical_transition_dp,2,0.75,16,8,identifiable,0.0
cell_0302,empirical_risky_value,2,0.75,16,8,identifiable,0.0
cell_0302,posterior_mean_beta_1_1,2,0.75,16,8,identifiable,0.0
cell_0302,posterior_lower_q10_beta_1_1,2,0.75,16,8,identifiable,0.0
cell_0302,posterior_upper_q90_beta_1_1,2,0.75,16,8,identifiable,0.0
cell_0302,hoeffding_lcb_delta_0_2,2,0.75,16,8,identifiable,0.0
cell_0302,hoeffding_ucb_delta_0_2,2,0.75,16,8,identifiable,0.0
cell_0303,raw_trl,2,0.75,16,9,identifiable,0.135
cell_0303,trl_log,2,0.75,16,9,identifiable,0.0
cell_0303,empirical_transition_dp,2,0.75,16,9,identifiable,0.0
cell_0303,empirical_risky_value,2,0.75,16,9,identifiable,0.0
cell_0303,posterior_mean_beta_1_1,2,0.75,16,9,identifiable,0.0
cell_0303,posterior_lower_q10_beta_1_1,2,0.75,16,9,identifiable,0.0
cell_0303,posterior_upper_q90_beta_1_1,2,0.75,16,9,identifiable,0.0
cell_0303,hoeffding_lcb_delta_0_2,2,0.75,16,9,identifiable,0.0
cell_0303,hoeffding_ucb_delta_0_2,2,0.75,16,9,identifiable,0.0
cell_0304,raw_trl,2,0.75,16,10,identifiable,0.135
cell_0304,trl_log,2,0.75,16,10,identifiable,0.0
cell_0304,empirical_transition_dp,2,0.75,16,10,identifiable,0.0
cell_0304,empirical_risky_value,2,0.75,16,10,identifiable,0.0
cell_0304,posterior_mean_beta_1_1,2,0.75,16,10,identifiable,0.0
cell_0304,posterior_lower_q10_beta_1_1,2,0.75,16,10,identifiable,0.0
cell_0304,posterior_upper_q90_beta_1_1,2,0.75,16,10,identifiable,0.0
cell_0304,hoeffding_lcb_delta_0_2,2,0.75,16,10,identifiable,0.0
cell_0304,hoeffding_ucb_delta_0_2,2,0.75,16,10,identifiable,0.0
cell_0305,raw_trl,2,0.75,16,11,ambiguous,0.135
cell_0305,trl_log,2,0.75,16,11,ambiguous,0.0
cell_0305,empirical_transition_dp,2,0.75,16,11,ambiguous,0.0
cell_0305,empirical_risky_value,2,0.75,16,11,ambiguous,0.0
cell_0305,posterior_mean_beta_1_1,2,0.75,16,11,ambiguous,0.0
cell_0305,posterior_lower_q10_beta_1_1,2,0.75,16,11,ambiguous,0.0
cell_0305,posterior_upper_q90_beta_1_1,2,0.75,16,11,ambiguous,0.0
cell_0305,hoeffding_lcb_delta_0_2,2,0.75,16,11,ambiguous,0.0
cell_0305,hoeffding_ucb_delta_0_2,2,0.75,16,11,ambiguous,0.135
cell_0306,raw_trl,2,0.75,16,12,ambiguous,0.135
cell_0306,trl_log,2,0.75,16,12,ambiguous,0.0
cell_0306,empirical_transition_dp,2,0.75,16,12,ambiguous,0.0
cell_0306,empirical_risky_value,2,0.75,16,12,ambiguous,0.0
cell_0306,posterior_mean_beta_1_1,2,0.75,16,12,ambiguous,0.0
cell_0306,posterior_lower_q10_beta_1_1,2,0.75,16,12,ambiguous,0.0
cell_0306,posterior_upper_q90_beta_1_1,2,0.75,16,12,ambiguous,0.0
cell_0306,hoeffding_lcb_delta_0_2,2,0.75,16,12,ambiguous,0.0
cell_0306,hoeffding_ucb_delta_0_2,2,0.75,16,12,ambiguous,0.135
cell_0307,raw_trl,2,0.75,16,13,ambiguous,0.135
cell_0307,trl_log,2,0.75,16,13,ambiguous,0.0
cell_0307,empirical_transition_dp,2,0.75,16,13,ambiguous,0.0
cell_0307,empirical_risky_value,2,0.75,16,13,ambiguous,0.0
cell_0307,posterior_mean_beta_1_1,2,0.75,16,13,ambiguous,0.0
cell_0307,posterior_lower_q10_beta_1_1,2,0.75,16,13,ambiguous,0.0
cell_0307,posterior_upper_q90_beta_1_1,2,0.75,16,13,ambiguous,0.0
cell_0307,hoeffding_lcb_delta_0_2,2,0.75,16,13,ambiguous,0.0
cell_0307,hoeffding_ucb_delta_0_2,2,0.75,16,13,ambiguous,0.135
cell_0308,raw_trl,2,0.75,16,14,prior_dependent,0.135
cell_0308,trl_log,2,0.75,16,14,prior_dependent,0.0
cell_0308,empirical_transition_dp,2,0.75,16,14,prior_dependent,0.0
cell_0308,empirical_risky_value,2,0.75,16,14,prior_dependent,0.0
cell_0308,posterior_mean_beta_1_1,2,0.75,16,14,prior_dependent,0.0
cell_0308,posterior_lower_q10_beta_1_1,2,0.75,16,14,prior_dependent,0.0
cell_0308,posterior_upper_q90_beta_1_1,2,0.75,16,14,prior_dependent,0.135
cell_0308,hoeffding_lcb_delta_0_2,2,0.75,16,14,prior_dependent,0.0
cell_0308,hoeffding_ucb_delta_0_2,2,0.75,16,14,prior_dependent,0.135
cell_0309,raw_trl,2,0.75,16,15,prior_dependent,0.135
cell_0309,trl_log,2,0.75,16,15,prior_dependent,0.135
cell_0309,empirical_transition_dp,2,0.75,16,15,prior_dependent,0.135
cell_0309,empirical_risky_value,2,0.75,16,15,prior_dependent,0.135
cell_0309,posterior_mean_beta_1_1,2,0.75,16,15,prior_dependent,0.0
cell_0309,posterior_lower_q10_beta_1_1,2,0.75,16,15,prior_dependent,0.0
cell_0309,posterior_upper_q90_beta_1_1,2,0.75,16,15,prior_dependent,0.135
cell_0309,hoeffding_lcb_delta_0_2,2,0.75,16,15,prior_dependent,0.0
cell_0309,hoeffding_ucb_delta_0_2,2,0.75,16,15,prior_dependent,0.135
cell_0310,raw_trl,2,0.75,16,16,lucky_only,0.135
cell_0310,trl_log,2,0.75,16,16,lucky_only,0.135
cell_0310,empirical_transition_dp,2,0.75,16,16,lucky_only,0.135
cell_0310,empirical_risky_value,2,0.75,16,16,lucky_only,0.135
cell_0310,posterior_mean_beta_1_1,2,0.75,16,16,lucky_only,0.135
cell_0310,posterior_lower_q10_beta_1_1,2,0.75,16,16,lucky_only,0.0
cell_0310,posterior_upper_q90_beta_1_1,2,0.75,16,16,lucky_only,0.135
cell_0310,hoeffding_lcb_delta_0_2,2,0.75,16,16,lucky_only,0.0
cell_0310,hoeffding_ucb_delta_0_2,2,0.75,16,16,lucky_only,0.135
cell_0311,raw_trl,3,0.75,4,0,no_success,0.0
cell_0311,trl_log,3,0.75,4,0,no_success,0.0
cell_0311,empirical_transition_dp,3,0.75,4,0,no_success,0.0
cell_0311,empirical_risky_value,3,0.75,4,0,no_success,0.0
cell_0311,posterior_mean_beta_1_1,3,0.75,4,0,no_success,0.0
cell_0311,posterior_lower_q10_beta_1_1,3,0.75,4,0,no_success,0.0
cell_0311,posterior_upper_q90_beta_1_1,3,0.75,4,0,no_success,0.0
cell_0311,hoeffding_lcb_delta_0_2,3,0.75,4,0,no_success,0.0
cell_0311,hoeffding_ucb_delta_0_2,3,0.75,4,0,no_success,0.0
cell_0312,raw_trl,3,0.75,4,1,identifiable,0.05400000000000005
cell_0312,trl_log,3,0.75,4,1,identifiable,0.0
cell_0312,empirical_transition_dp,3,0.75,4,1,identifiable,0.0
cell_0312,empirical_risky_value,3,0.75,4,1,identifiable,0.0
cell_0312,posterior_mean_beta_1_1,3,0.75,4,1,identifiable,0.0
cell_0312,posterior_lower_q10_beta_1_1,3,0.75,4,1,identifiable,0.0
cell_0312,posterior_upper_q90_beta_1_1,3,0.75,4,1,identifiable,0.0
cell_0312,hoeffding_lcb_delta_0_2,3,0.75,4,1,identifiable,0.0
cell_0312,hoeffding_ucb_delta_0_2,3,0.75,4,1,identifiable,0.0
cell_0313,raw_trl,3,0.75,4,2,ambiguous,0.05400000000000005
cell_0313,trl_log,3,0.75,4,2,ambiguous,0.0
cell_0313,empirical_transition_dp,3,0.75,4,2,ambiguous,0.0
cell_0313,empirical_risky_value,3,0.75,4,2,ambiguous,0.0
cell_0313,posterior_mean_beta_1_1,3,0.75,4,2,ambiguous,0.0
cell_0313,posterior_lower_q10_beta_1_1,3,0.75,4,2,ambiguous,0.0
cell_0313,posterior_upper_q90_beta_1_1,3,0.75,4,2,ambiguous,0.0
cell_0313,hoeffding_lcb_delta_0_2,3,0.75,4,2,ambiguous,0.0
cell_0313,hoeffding_ucb_delta_0_2,3,0.75,4,2,ambiguous,0.05400000000000005
cell_0314,raw_trl,3,0.75,4,3,prior_dependent,0.05400000000000005
cell_0314,trl_log,3,0.75,4,3,prior_dependent,0.0
cell_0314,empirical_transition_dp,3,0.75,4,3,prior_dependent,0.0
cell_0314,empirical_risky_value,3,0.75,4,3,prior_dependent,0.0
cell_0314,posterior_mean_beta_1_1,3,0.75,4,3,prior_dependent,0.0
cell_0314,posterior_lower_q10_beta_1_1,3,0.75,4,3,prior_dependent,0.0
cell_0314,posterior_upper_q90_beta_1_1,3,0.75,4,3,prior_dependent,0.05400000000000005
cell_0314,hoeffding_lcb_delta_0_2,3,0.75,4,3,prior_dependent,0.0
cell_0314,hoeffding_ucb_delta_0_2,3,0.75,4,3,prior_dependent,0.05400000000000005
cell_0315,raw_trl,3,0.75,4,4,lucky_only,0.05400000000000005
cell_0315,trl_log,3,0.75,4,4,lucky_only,0.05400000000000005
cell_0315,empirical_transition_dp,3,0.75,4,4,lucky_only,0.05400000000000005
cell_0315,empirical_risky_value,3,0.75,4,4,lucky_only,0.05400000000000005
cell_0315,posterior_mean_beta_1_1,3,0.75,4,4,lucky_only,0.05400000000000005
cell_0315,posterior_lower_q10_beta_1_1,3,0.75,4,4,lucky_only,0.0
cell_0315,posterior_upper_q90_beta_1_1,3,0.75,4,4,lucky_only,0.05400000000000005
cell_0315,hoeffding_lcb_delta_0_2,3,0.75,4,4,lucky_only,0.0
cell_0315,hoeffding_ucb_delta_0_2,3,0.75,4,4,lucky_only,0.05400000000000005
cell_0316,raw_trl,3,0.75,8,0,no_success,0.0
cell_0316,trl_log,3,0.75,8,0,no_success,0.0
cell_0316,empirical_transition_dp,3,0.75,8,0,no_success,0.0
cell_0316,empirical_risky_value,3,0.75,8,0,no_success,0.0
